1802605	0.0083	Body	2666, 2682, 	
1802605	0.0083	Body	2680, 2696, 	
1802605	0.0083	Body	2680, 2696, 	
1802605	0.0083	Body	2657, 2673, 	
1802605	0.0083	Body	2657, 2673, 	
1802605	0.0041	Body	2660, 	
1802605	0.0041	Body	2660, 	
1802605	0.0041	Body	2689, 	
1802605	0.0041	Body	2689, 	
1802605	0.0041	Body	2687, 	
1802605	0.0041	Body	2687, 	
1802612	0.0111	Body	660, 	
1802598	0.0132	Body	1004, 1177, 1399, 	
1802612	0.0111	Body	660, 	
1802598	0.0132	Body	1004, 1177, 1399, 	
1802605	0.0041	Body	2658, 	
1802605	0.0041	Body	2658, 	
1802605	0.0041	Body	2675, 	
1802605	0.0041	Body	2675, 	
1802605	0.0041	Body	2668, 	
1802605	0.0041	Body	2668, 	
1802598	0.0044	Body	1254, 	
1802598	0.0044	Body	1254, 	
1802612	0.0111	Body	2230, 	
1802598	0.0044	Body	933, 	
1802612	0.0111	Body	2230, 	
1802598	0.0044	Body	933, 	
1802605	0.0041	Body	2693, 	
1802605	0.0041	Body	2693, 	
2630912	0.0076	Body	2670, 	
1802598	0.0044	Body	922, 	
2630912	0.0076	Body	2670, 	
1802598	0.0044	Body	922, 	
1802605	0.0041	Body	2665, 	
1802605	0.0041	Body	2665, 	
1802605	0.0041	Body	2686, 	
1802605	0.0041	Body	2686, 	
1802612	0.0111	Body	1787, 	
1802612	0.0111	Body	1787, 	
1802612	0.0111	Body	1776, 	
1802612	0.0111	Body	1776, 	
1802605	0.0041	Body	2679, 	
1802605	0.0041	Body	2679, 	
1802612	0.4444	Abstract	77, 	Body	28, 113, 115, 723, 818, 845, 1045, 1077, 1095, 1110, 1128, 1181, 1602, 1636, 1753, 1762, 1782, 1792, 1800, 1846, 1853, 1862, 1881, 1906, 1924, 1951, 1959, 2123, 2161, 2167, 2198, 2294, 2372, 2409, 2453, 2457, 2477, 2521, 3195, 	
2630912	0.0687	Abstract	49, 	Title	5, 	Body	9, 200, 328, 396, 668, 2412, 2435, 	
1802605	0.4421	Body	8, 371, 375, 432, 460, 615, 625, 662, 666, 688, 708, 712, 773, 832, 859, 877, 886, 901, 943, 1054, 1070, 1101, 1156, 1173, 1187, 1202, 1206, 1245, 1292, 1310, 1321, 1343, 1418, 1457, 1616, 1651, 1964, 1968, 1986, 2127, 2267, 2396, 2456, 2655, 2839, 2843, 2876, 2898, 2922, 2989, 3005, 3007, 3032, 3034, 3040, 3045, 3048, 3059, 3065, 3067, 3073, 3075, 3090, 3111, 3122, 3125, 3127, 3131, 3133, 3149, 3160, 3176, 3181, 3192, 3193, 3199, 3200, 3246, 3253, 3254, 3259, 3260, 3290, 3292, 3374, 3386, 3411, 3416, 3419, 3456, 3471, 3485, 3504, 3514, 3532, 3542, 3550, 3565, 3571, 3645, 3866, 3901, 3912, 3919, 3930, 3957, 4053, 	
1802598	0.1053	Body	15, 26, 313, 454, 478, 657, 727, 1182, 1189, 1204, 1426, 1494, 1609, 2316, 2346, 2382, 2395, 2446, 2715, 3172, 3292, 3959, 5610, 5726, 	
1802612	0.4444	Abstract	77, 	Body	28, 113, 115, 723, 818, 845, 1045, 1077, 1095, 1110, 1128, 1181, 1602, 1636, 1753, 1762, 1782, 1792, 1800, 1846, 1853, 1862, 1881, 1906, 1924, 1951, 1959, 2123, 2161, 2167, 2198, 2294, 2372, 2409, 2453, 2457, 2477, 2521, 3195, 	
2630912	0.0687	Abstract	49, 	Title	5, 	Body	9, 200, 328, 396, 668, 2412, 2435, 	
1802605	0.4421	Body	8, 371, 375, 432, 460, 615, 625, 662, 666, 688, 708, 712, 773, 832, 859, 877, 886, 901, 943, 1054, 1070, 1101, 1156, 1173, 1187, 1202, 1206, 1245, 1292, 1310, 1321, 1343, 1418, 1457, 1616, 1651, 1964, 1968, 1986, 2127, 2267, 2396, 2456, 2655, 2839, 2843, 2876, 2898, 2922, 2989, 3005, 3007, 3032, 3034, 3040, 3045, 3048, 3059, 3065, 3067, 3073, 3075, 3090, 3111, 3122, 3125, 3127, 3131, 3133, 3149, 3160, 3176, 3181, 3192, 3193, 3199, 3200, 3246, 3253, 3254, 3259, 3260, 3290, 3292, 3374, 3386, 3411, 3416, 3419, 3456, 3471, 3485, 3504, 3514, 3532, 3542, 3550, 3565, 3571, 3645, 3866, 3901, 3912, 3919, 3930, 3957, 4053, 	
1802598	0.1053	Body	15, 26, 313, 454, 478, 657, 727, 1182, 1189, 1204, 1426, 1494, 1609, 2316, 2346, 2382, 2395, 2446, 2715, 3172, 3292, 3959, 5610, 5726, 	
1802612	0.4000	Abstract	75, 	Body	374, 841, 916, 1060, 1075, 1091, 1108, 1123, 1176, 1242, 1308, 1600, 1632, 1751, 1771, 1780, 1791, 1840, 1864, 1919, 1956, 2121, 2158, 2169, 2195, 2291, 2306, 2367, 2446, 2460, 2505, 2553, 2693, 2867, 3193, 	
2630912	0.0687	Body	134, 647, 1964, 1972, 2694, 2695, 2724, 2755, 2773, 	
1802605	0.0331	Body	10, 2056, 2060, 2064, 2131, 2137, 3560, 4055, 	
1802598	0.0877	Body	144, 901, 1007, 1219, 1258, 1825, 2400, 2568, 2720, 3753, 4379, 4397, 4427, 4829, 5033, 5356, 5368, 5734, 5736, 6225, 	
1802612	0.4000	Abstract	75, 	Body	374, 841, 916, 1060, 1075, 1091, 1108, 1123, 1176, 1242, 1308, 1600, 1632, 1751, 1771, 1780, 1791, 1840, 1864, 1919, 1956, 2121, 2158, 2169, 2195, 2291, 2306, 2367, 2446, 2460, 2505, 2553, 2693, 2867, 3193, 	
2630912	0.0687	Body	134, 647, 1964, 1972, 2694, 2695, 2724, 2755, 2773, 	
1802605	0.0331	Body	10, 2056, 2060, 2064, 2131, 2137, 3560, 4055, 	
1802598	0.0877	Body	144, 901, 1007, 1219, 1258, 1825, 2400, 2568, 2720, 3753, 4379, 4397, 4427, 4829, 5033, 5356, 5368, 5734, 5736, 6225, 	
1802605	0.0372	Abstract	90, 	Body	200, 2063, 2672, 2805, 3333, 3592, 3721, 3802, 	
1802612	0.0889	Body	588, 613, 1247, 1312, 2140, 2274, 2684, 2856, 	
2630912	0.0229	Body	566, 2324, 2770, 	
1802605	0.0372	Abstract	90, 	Body	200, 2063, 2672, 2805, 3333, 3592, 3721, 3802, 	
1802612	0.0889	Body	588, 613, 1247, 1312, 2140, 2274, 2684, 2856, 	
2630912	0.0229	Body	566, 2324, 2770, 	
1802612	0.0111	Body	1251, 	
1802612	0.0111	Body	1251, 	
1802598	0.0088	Body	1074, 3887, 	
1802598	0.0088	Body	1074, 3887, 	
2630912	0.0076	Body	547, 	
2630912	0.0076	Body	547, 	
1802605	0.0083	Body	2504, 2510, 	
1802605	0.0083	Body	2504, 2510, 	
1802612	0.0222	Body	2022, 2101, 	
1802612	0.0222	Body	2022, 2101, 	
1802612	0.0111	Body	2390, 	
1802612	0.0111	Body	2390, 	
1802612	0.0111	Body	1879, 	
1802612	0.0111	Body	1879, 	
1802605	0.0041	Body	3554, 	
1802605	0.0041	Body	3554, 	
1802605	0.0041	Body	29, 	
2630912	0.0153	Body	135, 648, 	
1802598	0.0395	Body	148, 1558, 2117, 3741, 4380, 4760, 6179, 6186, 6446, 	
1802605	0.0041	Body	29, 	
2630912	0.0153	Body	135, 648, 	
1802598	0.0395	Body	148, 1558, 2117, 3741, 4380, 4760, 6179, 6186, 6446, 	
1802612	0.0111	Body	2108, 	
1802612	0.0111	Body	2108, 	
1802612	0.0111	Body	1892, 	
1802612	0.0111	Body	1892, 	
1802605	0.0041	Body	2488, 	
1802605	0.0041	Body	2488, 	
1802612	0.0111	Body	2109, 	
1802612	0.0111	Body	2109, 	
1802605	0.0041	Body	2494, 	
1802605	0.0041	Body	2494, 	
1802612	0.0111	Body	2039, 	
1802612	0.0111	Body	2039, 	
1802605	0.0041	Body	2486, 	
1802605	0.0041	Body	2486, 	
1802605	0.0041	Body	2512, 	
1802605	0.0041	Body	2512, 	
1802605	0.0041	Body	2496, 	
1802605	0.0041	Body	2496, 	
1802612	0.0111	Body	868, 	
2630912	0.0153	Body	162, 2189, 	
1802605	0.0083	Body	1858, 3396, 	
1802598	0.0351	Body	151, 1117, 1940, 2331, 3572, 3914, 4789, 4806, 	
1802612	0.0111	Body	868, 	
2630912	0.0153	Body	162, 2189, 	
1802605	0.0083	Body	1858, 3396, 	
1802598	0.0351	Body	151, 1117, 1940, 2331, 3572, 3914, 4789, 4806, 	
1802605	0.0041	Body	2502, 	
1802605	0.0041	Body	2502, 	
1802612	0.0111	Body	2038, 	
1802612	0.0111	Body	2038, 	
1802612	0.0111	Body	1208, 	
1802612	0.0111	Body	1208, 	
2630912	0.0076	Body	2800, 	
2630912	0.0076	Body	2800, 	
1802598	0.0044	Body	1952, 	
1802598	0.0044	Body	1952, 	
1802612	0.0111	Body	921, 	
1802612	0.0111	Body	921, 	
1802605	0.0041	Body	2054, 	
1802605	0.0041	Body	2054, 	
1802605	0.0041	Body	3555, 	
1802605	0.0041	Body	3555, 	
1802612	0.0222	Body	978, 1788, 	
2630912	0.0076	Body	173, 	
1802605	0.0124	Body	2092, 3389, 4006, 	
1802598	0.0088	Body	3573, 5074, 	
1802612	0.0222	Body	978, 1788, 	
2630912	0.0076	Body	173, 	
1802605	0.0124	Body	2092, 3389, 4006, 	
1802598	0.0088	Body	3573, 5074, 	
1802612	0.0444	Body	248, 726, 1161, 1809, 	
2630912	0.0076	Body	181, 	
1802605	0.0083	Body	2058, 3507, 	
1802598	0.0132	Body	153, 3558, 5111, 	
1802612	0.0444	Body	248, 726, 1161, 1809, 	
2630912	0.0076	Body	181, 	
1802605	0.0083	Body	2058, 3507, 	
1802598	0.0132	Body	153, 3558, 5111, 	
1802612	0.0111	Body	1979, 	
1802612	0.0111	Body	1979, 	
1802605	0.0041	Body	2416, 	
1802605	0.0041	Body	2416, 	
1802598	0.0044	Body	2706, 	
1802598	0.0044	Body	2706, 	
1802605	0.0041	Body	3556, 	
1802605	0.0041	Body	3556, 	
1802612	0.0111	Body	2227, 	
2630912	0.0076	Body	228, 	
1802605	0.0124	Body	992, 2128, 2194, 	
1802598	0.0307	Body	161, 1264, 1919, 3176, 3574, 5130, 6019, 	
1802612	0.0111	Body	2227, 	
2630912	0.0076	Body	228, 	
1802605	0.0124	Body	992, 2128, 2194, 	
1802598	0.0307	Body	161, 1264, 1919, 3176, 3574, 5130, 6019, 	
1802612	0.0111	Body	1248, 	
1802612	0.0111	Body	1248, 	
1802612	0.0111	Body	1970, 	
1802612	0.0111	Body	1970, 	
1802598	0.0088	Body	4965, 5174, 	
1802598	0.0088	Body	4965, 5174, 	
1802612	0.0111	Body	728, 	
2630912	0.0153	Body	229, 289, 	
1802598	0.0175	Body	162, 3575, 5020, 6703, 	
1802612	0.0111	Body	728, 	
2630912	0.0153	Body	229, 289, 	
1802598	0.0175	Body	162, 3575, 5020, 6703, 	
1802612	0.0111	Body	647, 	
1802612	0.0111	Body	647, 	
1802605	0.0041	Body	3705, 	
1802612	0.0111	Body	1978, 	
1802605	0.0041	Body	3705, 	
1802612	0.0111	Body	1978, 	
1802605	0.0083	Abstract	94, 	Body	204, 	
1802605	0.0083	Abstract	94, 	Body	204, 	
1802605	0.0041	Body	2062, 	
1802605	0.0041	Body	2062, 	
1802612	0.0222	Body	250, 2213, 	
2630912	0.0153	Body	259, 299, 	
1802605	0.0083	Body	194, 2723, 	
1802598	0.0219	Body	164, 2455, 3559, 4979, 5279, 	
1802612	0.0222	Body	250, 2213, 	
2630912	0.0153	Body	259, 299, 	
1802605	0.0083	Body	194, 2723, 	
1802598	0.0219	Body	164, 2455, 3559, 4979, 5279, 	
1802612	0.0111	Body	648, 	
1802612	0.0111	Body	648, 	
1802612	0.0222	Body	2070, 2071, 	
1802612	0.0222	Body	2070, 2071, 	
1802598	0.0044	Body	3144, 	
1802598	0.0044	Body	3144, 	
1802612	0.0111	Body	2063, 	
1802612	0.0111	Body	2063, 	
1802612	0.0111	Body	1987, 	
1802612	0.0111	Body	1987, 	
1802612	0.0333	Body	979, 1777, 1806, 	
2630912	0.0076	Body	260, 	
1802598	0.0175	Body	166, 1113, 3404, 3913, 	
1802612	0.0333	Body	979, 1777, 1806, 	
2630912	0.0076	Body	260, 	
1802598	0.0175	Body	166, 1113, 3404, 3913, 	
1802605	0.0041	Body	2424, 	
1802605	0.0041	Body	2424, 	
1802612	0.0111	Body	1162, 	
2630912	0.0076	Body	269, 	
1802605	0.0248	Body	31, 188, 424, 993, 2119, 2717, 	
1802598	0.0175	Body	168, 3405, 5263, 6394, 	
1802612	0.0111	Body	1162, 	
2630912	0.0076	Body	269, 	
1802605	0.0248	Body	31, 188, 424, 993, 2119, 2717, 	
1802598	0.0175	Body	168, 3405, 5263, 6394, 	
1802612	0.0111	Body	442, 	
1802612	0.0111	Body	442, 	
1802612	0.0111	Body	2100, 	
1802612	0.0111	Body	2100, 	
1802612	0.0111	Body	2725, 	
1802612	0.0111	Body	2725, 	
1802612	0.0444	Body	2646, 2711, 2735, 2851, 	
1802612	0.0444	Body	2646, 2711, 2735, 2851, 	
1802612	0.0333	Body	909, 2312, 2378, 	
1802612	0.0333	Body	909, 2312, 2378, 	
1802612	0.0111	Body	1049, 	
1802612	0.0111	Body	1049, 	
1802612	0.0111	Body	1094, 	
1802612	0.0111	Body	1094, 	
1802612	0.0111	Body	1099, 	
1802612	0.0111	Body	1099, 	
1802612	0.0111	Body	661, 	
1802612	0.0111	Body	661, 	
1802612	0.0111	Body	451, 	
1802598	0.0088	Body	1270, 1392, 	
1802612	0.0111	Body	451, 	
1802598	0.0088	Body	1270, 1392, 	
1802612	0.2333	Body	29, 114, 121, 122, 186, 362, 368, 380, 461, 464, 568, 620, 1188, 1221, 1297, 1930, 2134, 2184, 2262, 2975, 3206, 	
2630912	0.0687	Abstract	50, 	Body	44, 201, 890, 1970, 2395, 2431, 2692, 2785, 	
1802605	0.0992	Body	372, 376, 438, 663, 667, 1091, 1174, 1198, 1217, 1253, 1360, 1408, 1441, 1965, 1970, 2593, 2606, 2629, 2662, 3262, 3266, 3279, 3510, 3902, 	
1802598	0.0526	Abstract	58, 	Body	724, 1222, 1524, 1576, 2461, 3742, 4788, 4805, 5224, 5987, 6041, 	
1802612	0.2333	Body	29, 114, 121, 122, 186, 362, 368, 380, 461, 464, 568, 620, 1188, 1221, 1297, 1930, 2134, 2184, 2262, 2975, 3206, 	
2630912	0.0687	Abstract	50, 	Body	44, 201, 890, 1970, 2395, 2431, 2692, 2785, 	
1802605	0.0992	Body	372, 376, 438, 663, 667, 1091, 1174, 1198, 1217, 1253, 1360, 1408, 1441, 1965, 1970, 2593, 2606, 2629, 2662, 3262, 3266, 3279, 3510, 3902, 	
1802598	0.0526	Abstract	58, 	Body	724, 1222, 1524, 1576, 2461, 3742, 4788, 4805, 5224, 5987, 6041, 	
1802612	0.1222	Body	142, 423, 438, 833, 1237, 1243, 1420, 2228, 2266, 2442, 2450, 	
2630912	0.0458	Body	2328, 2501, 2515, 2547, 2560, 2751, 	
1802605	0.0041	Body	49, 	
1802598	0.0395	Body	177, 292, 1321, 1335, 1457, 1723, 2707, 3392, 5264, 	
1802612	0.1222	Body	142, 423, 438, 833, 1237, 1243, 1420, 2228, 2266, 2442, 2450, 	
2630912	0.0458	Body	2328, 2501, 2515, 2547, 2560, 2751, 	
1802605	0.0041	Body	49, 	
1802598	0.0395	Body	177, 292, 1321, 1335, 1457, 1723, 2707, 3392, 5264, 	
1802605	0.0041	Body	2792, 	
1802612	0.0111	Body	1249, 	
1802598	0.0044	Body	1450, 	
1802605	0.0041	Body	2792, 	
1802612	0.0111	Body	1249, 	
1802598	0.0044	Body	1450, 	
1802598	0.0088	Body	908, 973, 	
1802598	0.0088	Body	908, 973, 	
1802612	0.0111	Body	2010, 	
1802612	0.0111	Body	2010, 	
1802612	0.0111	Body	1986, 	
1802612	0.0111	Body	1986, 	
1802612	0.0111	Body	2078, 	
1802612	0.0111	Body	2078, 	
1802612	0.0111	Body	2083, 	
1802612	0.0111	Body	2083, 	
1802612	0.0111	Body	1874, 	
1802612	0.0111	Body	1874, 	
1802598	0.0044	Body	982, 	
1802598	0.0044	Body	982, 	
1802612	0.0222	Body	166, 3142, 	
2630912	0.0076	Body	270, 	
1802605	0.0124	Body	50, 4063, 4081, 	
1802598	0.0175	Body	190, 220, 3426, 5265, 	
1802612	0.0222	Body	166, 3142, 	
2630912	0.0076	Body	270, 	
1802605	0.0124	Body	50, 4063, 4081, 	
1802598	0.0175	Body	190, 220, 3426, 5265, 	
1802612	0.0111	Body	3143, 	
2630912	0.0076	Body	300, 	
1802605	0.0041	Body	68, 	
1802598	0.0044	Body	3663, 	
1802612	0.0111	Body	3143, 	
2630912	0.0076	Body	300, 	
1802605	0.0041	Body	68, 	
1802598	0.0044	Body	3663, 	
1802612	0.0222	Body	1995, 2046, 	
1802612	0.0222	Body	1995, 2046, 	
1802605	0.0041	Body	2618, 	
1802605	0.0041	Body	2618, 	
1802612	0.0111	Body	1888, 	
1802612	0.0111	Body	1888, 	
1802612	0.0111	Body	1994, 	
1802612	0.0111	Body	1994, 	
1802612	0.0111	Body	2047, 	
1802612	0.0111	Body	2047, 	
1802612	0.0111	Body	2062, 	
1802612	0.0111	Body	2062, 	
1802598	0.0044	Body	3998, 	
1802598	0.0044	Body	3998, 	
1802598	0.0044	Body	1263, 	
1802598	0.0044	Body	1263, 	
2630912	0.0076	Body	301, 	
1802598	0.0175	Body	192, 2303, 2889, 3664, 	
2630912	0.0076	Body	301, 	
1802598	0.0175	Body	192, 2303, 2889, 3664, 	
1802612	0.0111	Body	2086, 	
1802612	0.0111	Body	2086, 	
1802612	0.0111	Body	2055, 	
1802612	0.0111	Body	2055, 	
1802605	0.0124	Body	70, 4065, 4101, 	
2630912	0.0153	Body	379, 1780, 	
1802598	0.0219	Body	198, 221, 2890, 2990, 3695, 	
1802605	0.0124	Body	70, 4065, 4101, 	
2630912	0.0153	Body	379, 1780, 	
1802598	0.0219	Body	198, 221, 2890, 2990, 3695, 	
1802612	0.0111	Body	2054, 	
1802612	0.0111	Body	2054, 	
1802612	0.0111	Body	2079, 	
1802612	0.0111	Body	2079, 	
1802598	0.0044	Body	925, 	
1802598	0.0044	Body	925, 	
1802612	0.0778	Body	352, 560, 2126, 2254, 2710, 2734, 3144, 	
2630912	0.0076	Body	386, 	
1802605	0.0124	Body	979, 2215, 2797, 	
1802598	0.0175	Body	199, 2991, 3665, 5762, 	
1802612	0.0778	Body	352, 560, 2126, 2254, 2710, 2734, 3144, 	
2630912	0.0076	Body	386, 	
1802605	0.0124	Body	979, 2215, 2797, 	
1802598	0.0175	Body	199, 2991, 3665, 5762, 	
1802605	0.0041	Body	3797, 	
1802605	0.0041	Body	3797, 	
2630912	0.0076	Body	7, 	
2630912	0.0076	Body	7, 	
1802612	0.0111	Body	2087, 	
1802612	0.0111	Body	2087, 	
1802605	0.0041	Body	2480, 	
1802605	0.0041	Body	2480, 	
1802605	0.0083	Body	3621, 3707, 	
1802605	0.0083	Body	3621, 3707, 	
1802605	0.0041	Body	2478, 	
1802605	0.0041	Body	2478, 	
1802605	0.0165	Abstract	86, 95, 	Body	196, 205, 	
1802605	0.0165	Abstract	86, 95, 	Body	196, 205, 	
1802612	0.0111	Body	2014, 	
1802612	0.0111	Body	2014, 	
1802612	0.0111	Body	2724, 	
1802612	0.0111	Body	2724, 	
1802612	0.0111	Body	2849, 	
1802612	0.0111	Body	2849, 	
1802598	0.0044	Body	5173, 	
1802598	0.0044	Body	5173, 	
1802612	0.0222	Body	168, 3145, 	
2630912	0.0153	Body	450, 1850, 	
1802605	0.0041	Body	994, 	
1802598	0.0175	Body	205, 2891, 3030, 3666, 	
1802612	0.0222	Body	168, 3145, 	
2630912	0.0153	Body	450, 1850, 	
1802605	0.0041	Body	994, 	
1802598	0.0175	Body	205, 2891, 3030, 3666, 	
1802612	0.0111	Body	657, 	
1802612	0.0111	Body	657, 	
1802612	0.0222	Body	1279, 1576, 	
1802612	0.0222	Body	1279, 1576, 	
1802612	0.0111	Body	315, 	
2630912	0.0229	Body	465, 1898, 1929, 	
1802605	0.0041	Body	995, 	
1802598	0.0219	Body	3027, 3696, 5308, 5750, 6235, 	
1802612	0.0111	Body	315, 	
2630912	0.0229	Body	465, 1898, 1929, 	
1802605	0.0041	Body	995, 	
1802598	0.0219	Body	3027, 3696, 5308, 5750, 6235, 	
1802612	0.0111	Body	316, 	
2630912	0.0153	Body	517, 1817, 	
1802605	0.0041	Body	1769, 	
1802598	0.0088	Body	207, 3028, 	
1802612	0.0111	Body	316, 	
2630912	0.0153	Body	517, 1817, 	
1802605	0.0041	Body	1769, 	
1802598	0.0088	Body	207, 3028, 	
1802598	0.0088	Body	1287, 1305, 	
1802598	0.0088	Body	1287, 1305, 	
2630912	0.0076	Body	520, 	
2630912	0.0076	Body	520, 	
1802612	0.0111	Body	2075, 	
1802612	0.0111	Body	2075, 	
1802605	0.0041	Body	2070, 	
1802612	0.0111	Body	634, 	
2630912	0.0153	Body	544, 1822, 	
1802605	0.0041	Body	2070, 	
1802612	0.0111	Body	634, 	
2630912	0.0153	Body	544, 1822, 	
1802598	0.0219	Body	6679, 6689, 6697, 6728, 6748, 	
1802598	0.0219	Body	6679, 6689, 6697, 6728, 6748, 	
2630912	0.0076	Body	968, 	
1802598	0.0439	Body	1706, 1742, 1807, 1813, 2055, 2262, 2600, 2637, 2651, 3123, 	
2630912	0.0076	Body	968, 	
1802598	0.0439	Body	1706, 1742, 1807, 1813, 2055, 2262, 2600, 2637, 2651, 3123, 	
1802612	0.0333	Body	1219, 1569, 2425, 	
1802612	0.0333	Body	1219, 1569, 2425, 	
1802598	0.0044	Body	2438, 	
1802598	0.0044	Body	2438, 	
1802605	0.0083	Body	1029, 1609, 	
1802605	0.0083	Body	1029, 1609, 	
1802612	0.0778	Body	63, 372, 386, 1302, 1317, 1587, 2615, 	
2630912	0.0840	Body	51, 1068, 1601, 1647, 1973, 2487, 2491, 2534, 2538, 2774, 2789, 	
1802605	0.0992	Body	445, 1108, 1362, 1444, 1480, 2669, 3009, 3011, 3013, 3053, 3055, 3060, 3069, 3071, 3077, 3079, 3135, 3137, 3139, 3294, 3296, 3298, 3529, 3534, 	
1802598	0.0395	Body	28, 1744, 1928, 1994, 2513, 3960, 6190, 6401, 6416, 	
1802612	0.0778	Body	63, 372, 386, 1302, 1317, 1587, 2615, 	
2630912	0.0840	Body	51, 1068, 1601, 1647, 1973, 2487, 2491, 2534, 2538, 2774, 2789, 	
1802605	0.0992	Body	445, 1108, 1362, 1444, 1480, 2669, 3009, 3011, 3013, 3053, 3055, 3060, 3069, 3071, 3077, 3079, 3135, 3137, 3139, 3294, 3296, 3298, 3529, 3534, 	
1802598	0.0395	Body	28, 1744, 1928, 1994, 2513, 3960, 6190, 6401, 6416, 	
1802612	0.0222	Body	635, 1684, 	
2630912	0.0305	Body	745, 2333, 2734, 2762, 	
1802605	0.0124	Body	2104, 2195, 2745, 	
1802598	0.0263	Body	1194, 1232, 1406, 1471, 3047, 3485, 	
1802612	0.0222	Body	635, 1684, 	
2630912	0.0305	Body	745, 2333, 2734, 2762, 	
1802605	0.0124	Body	2104, 2195, 2745, 	
1802598	0.0263	Body	1194, 1232, 1406, 1471, 3047, 3485, 	
1802612	0.0111	Body	1426, 	
1802612	0.0111	Body	1426, 	
1802598	0.0044	Body	1161, 	
1802598	0.0044	Body	1161, 	
1802612	0.0444	Body	670, 2621, 2709, 2733, 	
2630912	0.0153	Body	822, 2609, 	
1802612	0.0444	Body	670, 2621, 2709, 2733, 	
2630912	0.0153	Body	822, 2609, 	
1802612	0.0111	Body	2723, 	
1802612	0.0111	Body	2723, 	
1802612	0.0111	Body	2847, 	
1802612	0.0111	Body	2847, 	
1802612	0.0222	Body	679, 2240, 	
2630912	0.0076	Body	1781, 	
1802605	0.0083	Body	2106, 2747, 	
1802598	0.0044	Body	1159, 	
1802612	0.0222	Body	679, 2240, 	
2630912	0.0076	Body	1781, 	
1802605	0.0083	Body	2106, 2747, 	
1802598	0.0044	Body	1159, 	
1802612	0.0111	Body	2082, 	
1802612	0.0111	Body	2082, 	
1802612	0.0111	Body	729, 	
2630912	0.0153	Body	575, 1793, 	
1802605	0.0041	Body	2575, 	
1802598	0.0044	Body	3502, 	
